,sentence_id,word,ante_cons
22,Sentence: 2251,around,around
23,Sentence: 2251,49,49
24,Sentence: 2251,.,.
25,Sentence: 2251,8,8
26,Sentence: 2251,-,-
27,Sentence: 2251,48,48
28,Sentence: 2251,.,.
29,Sentence: 2251,8,8
30,Sentence: 2251,to,to
31,Sentence: 2251,be,be
32,Sentence: 2251,exact,exact
33,Sentence: 2251,),)
34,Sentence: 2251,.,.
0,Sentence: 2252,"""",""""
1,Sentence: 2252,If,ante
2,Sentence: 2252,I,ante
3,Sentence: 2252,were,ante
4,Sentence: 2252,governor,ante
5,Sentence: 2252,",",","
6,Sentence: 2252,I,cons
7,Sentence: 2252,don,cons
8,Sentence: 2252,',cons
9,Sentence: 2252,t,cons
10,Sentence: 2252,know,cons
11,Sentence: 2252,that,cons
12,Sentence: 2252,that,cons
13,Sentence: 2252,',cons
14,Sentence: 2252,s,cons
15,Sentence: 2252,a,cons
16,Sentence: 2252,deal,cons
17,Sentence: 2252,I,cons
18,Sentence: 2252,would,cons
19,Sentence: 2252,take,cons
20,Sentence: 2252,.,.
21,Sentence: 2252,"""",""""
22,Sentence: 2252,Carper,Carper
23,Sentence: 2252,also,also
24,Sentence: 2252,countered,countered
25,Sentence: 2252,Gribbin,Gribbin
26,Sentence: 2252,','
27,Sentence: 2252,s,s
28,Sentence: 2252,promise,promise
29,Sentence: 2252,that,that
30,Sentence: 2252,"""",""""
31,Sentence: 2252,everything,everything
32,Sentence: 2252,was,was
33,Sentence: 2252,on,on
34,Sentence: 2252,the,the
35,Sentence: 2252,table,table
36,Sentence: 2252,"""",""""
37,Sentence: 2252,for,for
38,Sentence: 2252,pay,pay
39,Sentence: 2252,-,-
40,Sentence: 2252,fors,fors
41,Sentence: 2252,by,by
42,Sentence: 2252,saying,saying
43,Sentence: 2252,that,that
44,Sentence: 2252,the,the
45,Sentence: 2252,last,last
46,Sentence: 2252,time,time
47,Sentence: 2252,the,the
48,Sentence: 2252,president,president
49,Sentence: 2252,said,said
50,Sentence: 2252,everything,everything
51,Sentence: 2252,was,was
52,Sentence: 2252,on,on
53,Sentence: 2252,the,the
54,Sentence: 2252,table,table
55,Sentence: 2252,",",","
56,Sentence: 2252,he,he
57,Sentence: 2252,took,took
58,Sentence: 2252,it,it
59,Sentence: 2252,back,back
60,Sentence: 2252,just,just
61,Sentence: 2252,a,a
62,Sentence: 2252,few,few
63,Sentence: 2252,hours,hours
64,Sentence: 2252,later,later
65,Sentence: 2252,.,.
0,Sentence: 2253,It,It
1,Sentence: 2253,is,is
2,Sentence: 2253,loudly,loudly
3,Sentence: 2253,whispered,whispered
4,Sentence: 2253,had,ante
5,Sentence: 2253,he,ante
6,Sentence: 2253,not,ante
7,Sentence: 2253,stepped,ante
8,Sentence: 2253,down,ante
9,Sentence: 2253,immediately,ante
10,Sentence: 2253,",",","
11,Sentence: 2253,more,cons
12,Sentence: 2253,salacious,cons
13,Sentence: 2253,Craigslist,cons
14,Sentence: 2253,ads,cons
15,Sentence: 2253,would,cons
16,Sentence: 2253,have,cons
17,Sentence: 2253,been,cons
18,Sentence: 2253,made,cons
19,Sentence: 2253,public,cons
20,Sentence: 2253,.,.
0,Sentence: 2254,"""",""""
1,Sentence: 2254,Almost,Almost
2,Sentence: 2254,every,every
3,Sentence: 2254,guy,guy
4,Sentence: 2254,in,in
5,Sentence: 2254,my,my
6,Sentence: 2254,family,family
7,Sentence: 2254,served,served
8,Sentence: 2254,in,in
9,Sentence: 2254,the,the
10,Sentence: 2254,military,military
11,Sentence: 2254,",",","
12,Sentence: 2254,and,and
13,Sentence: 2254,I,ante
14,Sentence: 2254,probably,ante
15,Sentence: 2254,would,ante
16,Sentence: 2254,have,ante
17,Sentence: 2254,followed,ante
18,Sentence: 2254,except,except
19,Sentence: 2254,I,I
20,Sentence: 2254,had,had
21,Sentence: 2254,my,my
22,Sentence: 2254,spinal,spinal
23,Sentence: 2254,cord,cord
24,Sentence: 2254,stroke,stroke
25,Sentence: 2254,when,when
26,Sentence: 2254,I,I
27,Sentence: 2254,was,was
28,Sentence: 2254,12,12
29,Sentence: 2254,",",","
30,Sentence: 2254,"""",""""
31,Sentence: 2254,he,he
32,Sentence: 2254,said,said
33,Sentence: 2254,.,.
0,Sentence: 2255,The,cons
1,Sentence: 2255,state,cons
2,Sentence: 2255,has,cons
3,Sentence: 2255,budgeted,cons
4,Sentence: 2255,cost,cons
5,Sentence: 2255,savings,cons
6,Sentence: 2255,from,cons
7,Sentence: 2255,the,cons
8,Sentence: 2255,mental,cons
9,Sentence: 2255,health,cons
10,Sentence: 2255,plan,cons
11,Sentence: 2255,",",cons
12,Sentence: 2255,in,cons
13,Sentence: 2255,part,cons
14,Sentence: 2255,because,cons
15,Sentence: 2255,it,cons
16,Sentence: 2255,is,cons
17,Sentence: 2255,paying,cons
18,Sentence: 2255,Magellan,cons
19,Sentence: 2255,5,cons
20,Sentence: 2255,percent,cons
21,Sentence: 2255,less,cons
22,Sentence: 2255,per,cons
23,Sentence: 2255,member,cons
24,Sentence: 2255,",",cons
25,Sentence: 2255,per,cons
26,Sentence: 2255,month,cons
27,Sentence: 2255,than,cons
28,Sentence: 2255,it,cons
29,Sentence: 2255,would,cons
30,Sentence: 2255,cost,cons
31,Sentence: 2255,to,cons
32,Sentence: 2255,treat,cons
33,Sentence: 2255,them,cons
34,Sentence: 2255,if,ante
35,Sentence: 2255,they,ante
36,Sentence: 2255,were,ante
37,Sentence: 2255,not,ante
38,Sentence: 2255,in,ante
39,Sentence: 2255,a,ante
40,Sentence: 2255,managed,ante
41,Sentence: 2255,care,ante
42,Sentence: 2255,plan,ante
43,Sentence: 2255,.,.
0,Sentence: 2256,ObamaCare,cons
1,Sentence: 2256,would,cons
2,Sentence: 2256,have,cons
3,Sentence: 2256,been,cons
4,Sentence: 2256,better,cons
5,Sentence: 2256,policy,cons
6,Sentence: 2256,",",cons
7,Sentence: 2256,and,cons
8,Sentence: 2256,Democrats,cons
9,Sentence: 2256,would,cons
10,Sentence: 2256,have,cons
11,Sentence: 2256,been,cons
12,Sentence: 2256,better,cons
13,Sentence: 2256,off,cons
14,Sentence: 2256,politically,cons
15,Sentence: 2256,",",","
16,Sentence: 2256,if,ante
17,Sentence: 2256,they,ante
18,Sentence: 2256,had,ante
19,Sentence: 2256,just,ante
20,Sentence: 2256,ignored,ante
21,Sentence: 2256,the,ante
22,Sentence: 2256,clown,ante
23,Sentence: 2256,show,ante
24,Sentence: 2256,that,ante
25,Sentence: 2256,passes,ante
26,Sentence: 2256,for,ante
27,Sentence: 2256,a,ante
28,Sentence: 2256,mainstream,ante
29,Sentence: 2256,political,ante
30,Sentence: 2256,press,ante
31,Sentence: 2256,in,ante
32,Sentence: 2256,this,ante
33,Sentence: 2256,country,ante
34,Sentence: 2256,and,ante
35,Sentence: 2256,passed,ante
36,Sentence: 2256,a,ante
37,Sentence: 2256,simple,ante
38,Sentence: 2256,",",ante
39,Sentence: 2256,bold,ante
40,Sentence: 2256,reform,ante
41,Sentence: 2256,that,ante
42,Sentence: 2256,worked,ante
43,Sentence: 2256,.,.
0,Sentence: 2257,If,ante
1,Sentence: 2257,the,ante
2,Sentence: 2257,Nationals,ante
3,Sentence: 2257,had,ante
4,Sentence: 2257,simply,ante
5,Sentence: 2257,intentionally,ante
6,Sentence: 2257,walked,ante
7,Sentence: 2257,Kozma,ante
8,Sentence: 2257,",",","
9,Sentence: 2257,the,cons
10,Sentence: 2257,Cardinals,cons
11,Sentence: 2257,would,cons
12,Sentence: 2257,have,cons
13,Sentence: 2257,been,cons
14,Sentence: 2257,forced,cons
15,Sentence: 2257,to,cons
16,Sentence: 2257,either,cons
17,Sentence: 2257,pinch,cons
18,Sentence: 2257,-,cons
19,Sentence: 2257,hit,cons
20,Sentence: 2257,for,cons
21,Sentence: 2257,Motte,cons
22,Sentence: 2257,or,cons
23,Sentence: 2257,let,cons
24,Sentence: 2257,a,cons
25,Sentence: 2257,reliever,cons
26,Sentence: 2257,hit,cons
27,Sentence: 2257,with,cons
28,Sentence: 2257,the,cons
29,Sentence: 2257,bases,cons
30,Sentence: 2257,loaded,cons
31,Sentence: 2257,and,cons
32,Sentence: 2257,the,cons
33,Sentence: 2257,score,cons
34,Sentence: 2257,tied,cons
35,Sentence: 2257,in,cons
36,Sentence: 2257,the,cons
37,Sentence: 2257,ninth,cons
38,Sentence: 2257,.,.
0,Sentence: 2258,The,The
1,Sentence: 2258,rules,rules
2,Sentence: 2258,require,require
3,Sentence: 2258,new,new
4,Sentence: 2258,legal,legal
5,Sentence: 2258,documents,documents
6,Sentence: 2258,and,and
7,Sentence: 2258,without,ante
8,Sentence: 2258,them,ante
9,Sentence: 2258,",",","
10,Sentence: 2258,could,cons
11,Sentence: 2258,have,cons
12,Sentence: 2258,prevented,cons
13,Sentence: 2258,many,cons
14,Sentence: 2258,institutions,cons
15,Sentence: 2258,from,cons
16,Sentence: 2258,opening,cons
17,Sentence: 2258,new,cons
18,Sentence: 2258,positions,cons
19,Sentence: 2258,.,.
0,Sentence: 2259,As,As
1,Sentence: 2259,to,to
2,Sentence: 2259,working,working
3,Sentence: 2259,in,in
4,Sentence: 2259,an,an
5,Sentence: 2259,industry,industry
6,Sentence: 2259,that,that
7,Sentence: 2259,doesn,doesn
8,Sentence: 2259,','
9,Sentence: 2259,t,t
10,Sentence: 2259,fit,fit
11,Sentence: 2259,your,your
12,Sentence: 2259,lifestyle,lifestyle
13,Sentence: 2259,",",","
14,Sentence: 2259,I,I
15,Sentence: 2259,had,had
16,Sentence: 2259,a,a
17,Sentence: 2259,similar,similar
18,Sentence: 2259,experience,experience
19,Sentence: 2259,",",","
20,Sentence: 2259,and,and
21,Sentence: 2259,I,I
22,Sentence: 2259,made,made
23,Sentence: 2259,excuses,excuses
24,Sentence: 2259,at,at
25,Sentence: 2259,the,the
26,Sentence: 2259,time,time
27,Sentence: 2259,",",","
28,Sentence: 2259,but,but
29,Sentence: 2259,I,I
30,Sentence: 2259,have,have
31,Sentence: 2259,come,come
32,Sentence: 2259,to,to
33,Sentence: 2259,understand,understand
34,Sentence: 2259,that,that
35,Sentence: 2259,had,ante
36,Sentence: 2259,I,ante
37,Sentence: 2259,invested,ante
38,Sentence: 2259,my,ante
39,Sentence: 2259,full,ante
40,Sentence: 2259,time,ante
41,Sentence: 2259,and,ante
42,Sentence: 2259,attention,ante
43,Sentence: 2259,into,ante
44,Sentence: 2259,what,ante
45,Sentence: 2259,I,ante
46,Sentence: 2259,was,ante
47,Sentence: 2259,getting,ante
48,Sentence: 2259,into,ante
49,Sentence: 2259,",",","
50,Sentence: 2259,I,cons
51,Sentence: 2259,would,cons
52,Sentence: 2259,have,cons
53,Sentence: 2259,made,cons
54,Sentence: 2259,a,cons
55,Sentence: 2259,different,cons
56,Sentence: 2259,job,cons
57,Sentence: 2259,choice,cons
58,Sentence: 2259,.,.
0,Sentence: 2260,If,ante
1,Sentence: 2260,you,ante
2,Sentence: 2260,invested,ante
3,Sentence: 2260,$,ante
4,Sentence: 2260,10,ante
5,Sentence: 2260,",",ante
6,Sentence: 2260,0,ante
7,Sentence: 2260,in,ante
8,Sentence: 2260,the,ante
9,Sentence: 2260,S,ante
10,Sentence: 2260,&,ante
11,Sentence: 2260,P,ante
12,Sentence: 2260,500,ante
13,Sentence: 2260,in,ante
14,Sentence: 2260,1926,ante
15,Sentence: 2260,",",","
16,Sentence: 2260,it,cons
17,Sentence: 2260,would,cons
18,Sentence: 2260,have,cons
19,Sentence: 2260,grown,cons
20,Sentence: 2260,to,cons
21,Sentence: 2260,$,cons
22,Sentence: 2260,1,cons
23,Sentence: 2260,million,cons
24,Sentence: 2260,by,cons
25,Sentence: 2260,2006,cons
26,Sentence: 2260,without,cons
27,Sentence: 2260,dividends,cons
28,Sentence: 2260,.,.
0,Sentence: 2261,I,I
1,Sentence: 2261,','
2,Sentence: 2261,d,d
3,Sentence: 2261,like,like
4,Sentence: 2261,to,to
5,Sentence: 2261,say,say
6,Sentence: 2261,that,that
7,Sentence: 2261,if,ante
8,Sentence: 2261,it,ante
9,Sentence: 2261,wasn,ante
10,Sentence: 2261,',ante
11,Sentence: 2261,t,ante
12,Sentence: 2261,for,ante
13,Sentence: 2261,bad,ante
14,Sentence: 2261,luck,ante
15,Sentence: 2261,",",","
16,Sentence: 2261,Sprint,cons
17,Sentence: 2261,Nextel,cons
18,Sentence: 2261,(,cons
19,Sentence: 2261,NYSE,cons
20,Sentence: 2261,:,cons
21,Sentence: 2261,S,cons
22,Sentence: 2261,),cons
23,Sentence: 2261,would,cons
24,Sentence: 2261,have,cons
25,Sentence: 2261,no,cons
26,Sentence: 2261,luck,cons
27,Sentence: 2261,at,cons
28,Sentence: 2261,all,cons
29,Sentence: 2261,.,.
0,Sentence: 2262,She,cons
1,Sentence: 2262,said,cons
2,Sentence: 2262,the,cons
3,Sentence: 2262,court,cons
4,Sentence: 2262,should,cons
5,Sentence: 2262,have,cons
6,Sentence: 2262,endorsed,cons
7,Sentence: 2262,a,cons
8,Sentence: 2262,common,cons
9,Sentence: 2262,principle,cons
10,Sentence: 2262,of,cons
11,Sentence: 2262,contract,cons
12,Sentence: 2262,interpretation,cons
13,Sentence: 2262,that,cons
14,Sentence: 2262,resolves,cons
15,Sentence: 2262,ambiguities,cons
16,Sentence: 2262,against,cons
17,Sentence: 2262,the,cons
18,Sentence: 2262,party,cons
19,Sentence: 2262,which,cons
20,Sentence: 2262,they,cons
21,Sentence: 2262,would,cons
22,Sentence: 2262,have,cons
23,Sentence: 2262,done,cons
24,Sentence: 2262,under,ante
25,Sentence: 2262,other,ante
26,Sentence: 2262,circumstances,ante
27,Sentence: 2262,-,ante
28,Sentence: 2262,here,ante
29,Sentence: 2262,",",ante
30,Sentence: 2262,Lamps,ante
31,Sentence: 2262,Plus,ante
32,Sentence: 2262,-,ante
33,Sentence: 2262,that,ante
34,Sentence: 2262,drafted,ante
35,Sentence: 2262,the,ante
36,Sentence: 2262,provision,ante
37,Sentence: 2262,.,.
0,Sentence: 2263,What,What
1,Sentence: 2263,a,a
2,Sentence: 2263,different,different
3,Sentence: 2263,running,running
4,Sentence: 2263,experience,experience
5,Sentence: 2263,!,!
6,Sentence: 2263,I,I
7,Sentence: 2263,felt,felt
8,Sentence: 2263,pumped,pumped
9,Sentence: 2263,up,up
10,Sentence: 2263,",",","
11,Sentence: 2263,and,and
12,Sentence: 2263,it,it
13,Sentence: 2263,seemed,seemed
14,Sentence: 2263,like,like
15,Sentence: 2263,I,I
16,Sentence: 2263,was,was
17,Sentence: 2263,running,running
18,Sentence: 2263,faster,faster
19,Sentence: 2263,and,and
20,Sentence: 2263,(,(
21,Sentence: 2263,had,ante
22,Sentence: 2263,time,ante
23,Sentence: 2263,permitted,ante
24,Sentence: 2263,),)
25,Sentence: 2263,could,cons
26,Sentence: 2263,have,cons
27,Sentence: 2263,run,cons
28,Sentence: 2263,further,cons
29,Sentence: 2263,.,.
0,Sentence: 2264,In,In
1,Sentence: 2264,fact,fact
2,Sentence: 2264,",",","
3,Sentence: 2264,according,according
4,Sentence: 2264,to,to
5,Sentence: 2264,a,a
6,Sentence: 2264,2018,2018
7,Sentence: 2264,survey,survey
8,Sentence: 2264,of,of
9,Sentence: 2264,SGF,SGF
10,Sentence: 2264,patients,patients
11,Sentence: 2264,",",","
12,Sentence: 2264,65,65
13,Sentence: 2264,%,%
14,Sentence: 2264,of,of
15,Sentence: 2264,respondents,respondents
16,Sentence: 2264,said,said
17,Sentence: 2264,they,ante
18,Sentence: 2264,wish,ante
19,Sentence: 2264,they,ante
20,Sentence: 2264,hadn,ante
21,Sentence: 2264,',ante
22,Sentence: 2264,t,ante
23,Sentence: 2264,waited,ante
24,Sentence: 2264,so,ante
25,Sentence: 2264,long,ante
26,Sentence: 2264,to,ante
27,Sentence: 2264,see,ante
28,Sentence: 2264,a,ante
29,Sentence: 2264,fertility,ante
30,Sentence: 2264,specialist,ante
31,Sentence: 2264,.,.
0,Sentence: 2265,On,On
1,Sentence: 2265,the,the
2,Sentence: 2265,contrary,contrary
3,Sentence: 2265,",",","
4,Sentence: 2265,he,he
5,Sentence: 2265,appeared,appeared
6,Sentence: 2265,on,on
7,Sentence: 2265,Fox,Fox
8,Sentence: 2265,News,News
9,Sentence: 2265,(,(
10,Sentence: 2265,well,well
11,Sentence: 2265,",",","
12,Sentence: 2265,the,the
13,Sentence: 2265,equivalent,equivalent
14,Sentence: 2265,of,of
15,Sentence: 2265,it,it
16,Sentence: 2265,",",","
17,Sentence: 2265,back,back
18,Sentence: 2265,in,in
19,Sentence: 2265,the,the
20,Sentence: 2265,day,day
21,Sentence: 2265,",",","
22,Sentence: 2265,which,which
23,Sentence: 2265,was,was
24,Sentence: 2265,a,a
25,Sentence: 2265,large,large
26,Sentence: 2265,heap,heap
27,Sentence: 2265,of,of
28,Sentence: 2265,manure,manure
29,Sentence: 2265,on,on
30,Sentence: 2265,the,the
31,Sentence: 2265,edge,edge
32,Sentence: 2265,of,of
33,Sentence: 2265,town,town
34,Sentence: 2265,),)
35,Sentence: 2265,and,and
36,Sentence: 2265,chided,chided
37,Sentence: 2265,the,the
38,Sentence: 2265,rest,rest
39,Sentence: 2265,of,of
40,Sentence: 2265,the,the
41,Sentence: 2265,colonists,colonists
42,Sentence: 2265,on,on
43,Sentence: 2265,how,cons
44,Sentence: 2265,the,cons
45,Sentence: 2265,British,cons
46,Sentence: 2265,would,cons
47,Sentence: 2265,not,cons
48,Sentence: 2265,have,cons
49,Sentence: 2265,made,cons
50,Sentence: 2265,it,cons
51,Sentence: 2265,through,cons
52,Sentence: 2265,",",","
53,Sentence: 2265,had,ante
54,Sentence: 2265,they,ante
55,Sentence: 2265,just,ante
56,Sentence: 2265,accepted,ante
57,Sentence: 2265,all,ante
58,Sentence: 2265,his,ante
59,Sentence: 2265,various,ante
60,Sentence: 2265,demands,ante
61,Sentence: 2265,sooner,ante
62,Sentence: 2265,",",","
63,Sentence: 2265,and,and
64,Sentence: 2265,how,how
65,Sentence: 2265,the,the
66,Sentence: 2265,entire,entire
67,Sentence: 2265,thing,thing
68,Sentence: 2265,was,was
69,Sentence: 2265,their,their
70,Sentence: 2265,fault,fault
71,Sentence: 2265,because,because
72,Sentence: 2265,he,he
73,Sentence: 2265,tried,tried
74,Sentence: 2265,to,to
75,Sentence: 2265,warn,warn
76,Sentence: 2265,them,them
77,Sentence: 2265,of,of
78,Sentence: 2265,it,it
79,Sentence: 2265,.,.
0,Sentence: 2266,Put,Put
1,Sentence: 2266,slightly,slightly
2,Sentence: 2266,differently,differently
3,Sentence: 2266,",",","
4,Sentence: 2266,if,ante
5,Sentence: 2266,there,ante
6,Sentence: 2266,had,ante
7,Sentence: 2266,been,ante
8,Sentence: 2266,no,ante
9,Sentence: 2266,swing,ante
10,Sentence: 2266,to,ante
11,Sentence: 2266,Obama,ante
12,Sentence: 2266,in,ante
13,Sentence: 2266,Miami,ante
14,Sentence: 2266,-,ante
15,Sentence: 2266,Dade,ante
16,Sentence: 2266,County,ante
17,Sentence: 2266,",",","
18,Sentence: 2266,Obama,Obama
19,Sentence: 2266,would,would
20,Sentence: 2266,be,be
21,Sentence: 2266,ahead,ahead
22,Sentence: 2266,by,by
23,Sentence: 2266,a,a
24,Sentence: 2266,grand,grand
25,Sentence: 2266,total,total
26,Sentence: 2266,of,of
27,Sentence: 2266,.,.
28,Sentence: 2266,.,.
29,Sentence: 2266,.,.
0,Sentence: 2267,He,cons
1,Sentence: 2267,would,cons
2,Sentence: 2267,have,cons
3,Sentence: 2267,been,cons
4,Sentence: 2267,guilty,cons
5,Sentence: 2267,only,ante
6,Sentence: 2267,if,ante
7,Sentence: 2267,he,ante
8,Sentence: 2267,had,ante
9,Sentence: 2267,known,ante
10,Sentence: 2267,that,ante
11,Sentence: 2267,the,ante
12,Sentence: 2267,number,ante
13,Sentence: 2267,of,ante
14,Sentence: 2267,civilian,ante
15,Sentence: 2267,casualties,ante
16,Sentence: 2267,would,ante
17,Sentence: 2267,be,ante
18,Sentence: 2267,disproportionate,ante
19,Sentence: 2267,to,ante
20,Sentence: 2267,the,ante
21,Sentence: 2267,military,ante
22,Sentence: 2267,gain,ante
23,Sentence: 2267,",",","
24,Sentence: 2267,the,the
25,Sentence: 2267,prosecutors,prosecutors
26,Sentence: 2267,said,said
27,Sentence: 2267,.,.
0,Sentence: 2268,Indeed,Indeed
1,Sentence: 2268,",",","
2,Sentence: 2268,Clinton,cons
3,Sentence: 2268,could,cons
4,Sentence: 2268,never,cons
5,Sentence: 2268,have,cons
6,Sentence: 2268,become,cons
7,Sentence: 2268,Obama,cons
8,Sentence: 2268,',cons
9,Sentence: 2268,s,cons
10,Sentence: 2268,top,cons
11,Sentence: 2268,diplomat,cons
12,Sentence: 2268,and,cons
13,Sentence: 2268,functioned,cons
14,Sentence: 2268,so,cons
15,Sentence: 2268,well,cons
16,Sentence: 2268,in,cons
17,Sentence: 2268,that,cons
18,Sentence: 2268,job,cons
19,Sentence: 2268,had,ante
20,Sentence: 2268,they,ante
21,Sentence: 2268,not,ante
22,Sentence: 2268,been,ante
23,Sentence: 2268,largely,ante
24,Sentence: 2268,on,ante
25,Sentence: 2268,the,ante
26,Sentence: 2268,same,ante
27,Sentence: 2268,page,ante
28,Sentence: 2268,in,ante
29,Sentence: 2268,terms,ante
30,Sentence: 2268,of,ante
31,Sentence: 2268,how,ante
32,Sentence: 2268,they,ante
33,Sentence: 2268,saw,ante
34,Sentence: 2268,the,ante
35,Sentence: 2268,world,ante
36,Sentence: 2268,and,ante
37,Sentence: 2268,what,ante
38,Sentence: 2268,America,ante
39,Sentence: 2268,should,ante
40,Sentence: 2268,do,ante
41,Sentence: 2268,about,ante
42,Sentence: 2268,it,ante
43,Sentence: 2268,.,.
0,Sentence: 2269,Alder,Alder
1,Sentence: 2269,said,said
2,Sentence: 2269,that,that
3,Sentence: 2269,questions,cons
4,Sentence: 2269,about,cons
5,Sentence: 2269,wording,cons
6,Sentence: 2269,would,cons
7,Sentence: 2269,have,cons
8,Sentence: 2269,been,cons
9,Sentence: 2269,discussed,cons
10,Sentence: 2269,had,ante
11,Sentence: 2269,the,ante
12,Sentence: 2269,sides,ante
13,Sentence: 2269,stayed,ante
14,Sentence: 2269,at,ante
15,Sentence: 2269,the,ante
16,Sentence: 2269,bargaining,ante
17,Sentence: 2269,table,ante
18,Sentence: 2269,.,.
0,Sentence: 2270,If,ante
1,Sentence: 2270,something,ante
2,Sentence: 2270,like,ante
3,Sentence: 2270,this,ante
4,Sentence: 2270,is,ante
5,Sentence: 2270,what,ante
6,Sentence: 2270,the,ante
7,Sentence: 2270,writers,ante
8,Sentence: 2270,had,ante
9,Sentence: 2270,in,ante
10,Sentence: 2270,mind,ante
11,Sentence: 2270,",",","
12,Sentence: 2270,they,cons
13,Sentence: 2270,should,cons
14,Sentence: 2270,have,cons
15,Sentence: 2270,used,cons
16,Sentence: 2270,all,cons
17,Sentence: 2270,the,cons
18,Sentence: 2270,"""",cons
19,Sentence: 2270,Quantum,cons
20,Sentence: 2270,Mechanics,cons
21,Sentence: 2270,Talk,cons
22,Sentence: 2270,"""",cons
23,Sentence: 2270,to,cons
24,Sentence: 2270,generate,cons
25,Sentence: 2270,the,cons
26,Sentence: 2270,concept,cons
27,Sentence: 2270,of,cons
28,Sentence: 2270,alternate,cons
29,Sentence: 2270,realities,cons
30,Sentence: 2270,.,.
0,Sentence: 2271,The,ante
1,Sentence: 2271,contractor,ante
2,Sentence: 2271,should,ante
3,Sentence: 2271,never,ante
4,Sentence: 2271,have,ante
5,Sentence: 2271,been,ante
6,Sentence: 2271,given,ante
7,Sentence: 2271,access,ante
8,Sentence: 2271,to,ante
9,Sentence: 2271,customer,ante
10,Sentence: 2271,records,ante
11,Sentence: 2271,",",","
12,Sentence: 2271,he,he
13,Sentence: 2271,says,says
14,Sentence: 2271,;,;
15,Sentence: 2271,dummy,dummy
16,Sentence: 2271,data,data
17,Sentence: 2271,would,would
18,Sentence: 2271,have,have
19,Sentence: 2271,sufficed,sufficed
20,Sentence: 2271,.,.
0,Sentence: 2272,Sanders,Sanders
1,Sentence: 2272,",",","
2,Sentence: 2272,the,the
3,Sentence: 2272,ranking,ranking
4,Sentence: 2272,member,member
5,Sentence: 2272,of,of
6,Sentence: 2272,the,the
7,Sentence: 2272,Senate,Senate
8,Sentence: 2272,Budget,Budget
9,Sentence: 2272,Committee,Committee
10,Sentence: 2272,",",","
11,Sentence: 2272,had,had
12,Sentence: 2272,argued,argued
13,Sentence: 2272,his,his
14,Sentence: 2272,plan,plan
15,Sentence: 2272,was,was
16,Sentence: 2272,"""",""""
17,Sentence: 2272,deficit,deficit
18,Sentence: 2272,neutral,neutral
19,Sentence: 2272,.,.
20,Sentence: 2272,"""",""""
21,Sentence: 2272,Hundreds,ante
22,Sentence: 2272,of,ante
23,Sentence: 2272,billions,ante
24,Sentence: 2272,in,ante
25,Sentence: 2272,new,ante
26,Sentence: 2272,spending,ante
27,Sentence: 2272,would,ante
28,Sentence: 2272,have,ante
29,Sentence: 2272,been,ante
30,Sentence: 2272,offset,ante
31,Sentence: 2272,by,ante
32,Sentence: 2272,closing,ante
33,Sentence: 2272,a,ante
34,Sentence: 2272,number,ante
35,Sentence: 2272,of,ante
36,Sentence: 2272,corporate,ante
37,Sentence: 2272,tax,ante
38,Sentence: 2272,breaks,ante
39,Sentence: 2272,that,that
40,Sentence: 2272,allow,allow
41,Sentence: 2272,some,some
42,Sentence: 2272,major,major
43,Sentence: 2272,companies,companies
44,Sentence: 2272,to,to
45,Sentence: 2272,escape,escape
46,Sentence: 2272,paying,paying
47,Sentence: 2272,taxes,taxes
48,Sentence: 2272,or,or
49,Sentence: 2272,stash,stash
50,Sentence: 2272,profits,profits
51,Sentence: 2272,overseas,overseas
52,Sentence: 2272,.,.
0,Sentence: 2273,"""",""""
1,Sentence: 2273,We,We
2,Sentence: 2273,estimate,estimate
3,Sentence: 2273,that,that
4,Sentence: 2273,just,cons
5,Sentence: 2273,under,cons
6,Sentence: 2273,5,cons
7,Sentence: 2273,percent,cons
8,Sentence: 2273,of,cons
9,Sentence: 2273,teens,cons
10,Sentence: 2273,in,cons
11,Sentence: 2273,our,cons
12,Sentence: 2273,study,cons
13,Sentence: 2273,likely,cons
14,Sentence: 2273,would,cons
15,Sentence: 2273,not,cons
16,Sentence: 2273,have,cons
17,Sentence: 2273,used,cons
18,Sentence: 2273,cigarettes,cons
19,Sentence: 2273,if,ante
20,Sentence: 2273,e,ante
21,Sentence: 2273,-,ante
22,Sentence: 2273,cigarettes,ante
23,Sentence: 2273,were,ante
24,Sentence: 2273,not,ante
25,Sentence: 2273,available,ante
26,Sentence: 2273,",",","
27,Sentence: 2273,"""",""""
28,Sentence: 2273,added,added
29,Sentence: 2273,Barrington,Barrington
30,Sentence: 2273,-,-
31,Sentence: 2273,Trimis,Trimis
32,Sentence: 2273,.,.
0,Sentence: 2274,Here,Here
1,Sentence: 2274,is,is
2,Sentence: 2274,what,ante
3,Sentence: 2274,I,ante
4,Sentence: 2274,wish,ante
5,Sentence: 2274,I,ante
6,Sentence: 2274,would,ante
7,Sentence: 2274,have,ante
8,Sentence: 2274,said,ante
9,Sentence: 2274,",",","
10,Sentence: 2274,"""",""""
11,Sentence: 2274,Thank,cons
12,Sentence: 2274,you,cons
13,Sentence: 2274,for,cons
14,Sentence: 2274,so,cons
15,Sentence: 2274,succinctly,cons
16,Sentence: 2274,stating,cons
17,Sentence: 2274,the,cons
18,Sentence: 2274,problem,cons
19,Sentence: 2274,-,cons
20,Sentence: 2274,-,cons
21,Sentence: 2274,why,cons
22,Sentence: 2274,civilization,cons
23,Sentence: 2274,is,cons
